etiqueta,p_at_k,origen,representacion,nivel
pantalon_corto,0.8,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
camiseta,0.5,catalogo,clip_plano,grupo
chaqueta,0.9,catalogo,clip_plano,grupo
pantalon_largo,0.7,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
pantalon_corto,0.9,catalogo,clip_plano,grupo
pantalon_largo,0.7,catalogo,clip_plano,grupo
chaqueta,0.3,catalogo,clip_plano,grupo
camiseta,0.6,catalogo,clip_plano,grupo
sudadera,0.0,catalogo,clip_plano,grupo
camiseta,0.3,catalogo,clip_plano,grupo
pantalon_corto,0.6,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
camiseta,0.7,catalogo,clip_plano,grupo
camiseta,0.6,catalogo,clip_plano,grupo
camiseta,0.6,catalogo,clip_plano,grupo
camiseta,0.7,catalogo,clip_plano,grupo
jersey,0.7,catalogo,clip_plano,grupo
jersey,0.8,catalogo,clip_plano,grupo
jersey,0.2,catalogo,clip_plano,grupo
pantalon_corto,0.2,catalogo,clip_plano,grupo
jersey,0.2,catalogo,clip_plano,grupo
sudadera,0.6,catalogo,clip_plano,grupo
camiseta,1.0,catalogo,clip_plano,grupo
camiseta,0.0,catalogo,clip_plano,grupo
jersey,0.3,catalogo,clip_plano,grupo
camiseta,1.0,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
abrigo,0.2,catalogo,clip_plano,grupo
chaqueta,0.1,catalogo,clip_plano,grupo
pantalon_corto,0.6,catalogo,clip_plano,grupo
jersey,0.0,catalogo,clip_plano,grupo
camiseta,0.7,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
camiseta,0.3,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
chaqueta,0.0,catalogo,clip_plano,grupo
camiseta,0.5,catalogo,clip_plano,grupo
camiseta,0.7,catalogo,clip_plano,grupo
jersey,0.0,catalogo,clip_plano,grupo
sudadera,0.2,catalogo,clip_plano,grupo
camiseta,0.4,catalogo,clip_plano,grupo
pantalon_largo,0.9,catalogo,clip_plano,grupo
camiseta,0.2,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
jersey,1.0,catalogo,clip_plano,grupo
jersey,0.0,catalogo,clip_plano,grupo
camiseta,0.7,catalogo,clip_plano,grupo
pantalon_corto,0.3,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
sudadera,0.0,catalogo,clip_plano,grupo
pantalon_corto,0.7,catalogo,clip_plano,grupo
sudadera,0.2,catalogo,clip_plano,grupo
pantalon_largo,0.1,catalogo,clip_plano,grupo
jersey,0.8,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
camiseta,0.5,catalogo,clip_plano,grupo
camiseta,0.8,catalogo,clip_plano,grupo
chaqueta,0.5,catalogo,clip_plano,grupo
camiseta,0.2,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
camiseta,0.2,catalogo,clip_plano,grupo
chaqueta,0.3,catalogo,clip_plano,grupo
jersey,1.0,catalogo,clip_plano,grupo
camiseta,0.4,catalogo,clip_plano,grupo
jersey,0.4,catalogo,clip_plano,grupo
camiseta,0.0,catalogo,clip_plano,grupo
jersey,0.8,catalogo,clip_plano,grupo
pantalon_largo,0.8,catalogo,clip_plano,grupo
camiseta,0.2,catalogo,clip_plano,grupo
chaqueta,0.5,catalogo,clip_plano,grupo
pantalon_corto,0.1,catalogo,clip_plano,grupo
chaqueta,0.9,catalogo,clip_plano,grupo
camiseta,0.0,catalogo,clip_plano,grupo
camiseta,0.0,catalogo,clip_plano,grupo
camiseta,0.6,catalogo,clip_plano,grupo
pantalon_largo,0.7,catalogo,clip_plano,grupo
camiseta,0.8,catalogo,clip_plano,grupo
sudadera,0.0,catalogo,clip_plano,grupo
pantalon_corto,0.9,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
pantalon_largo,0.4,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
pantalon_corto,0.2,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
chaqueta,0.8,catalogo,clip_plano,grupo
sudadera,0.8,catalogo,clip_plano,grupo
camiseta,0.2,catalogo,clip_plano,grupo
pantalon_corto,0.0,catalogo,clip_plano,grupo
abrigo,0.6,catalogo,clip_plano,grupo
camiseta,0.7,catalogo,clip_plano,grupo
pantalon_largo,0.9,catalogo,clip_plano,grupo
camiseta,0.2,catalogo,clip_plano,grupo
pantalon_corto,0.6,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
sudadera,0.5,catalogo,clip_plano,grupo
sudadera,0.0,catalogo,clip_plano,grupo
camiseta,0.5,catalogo,clip_plano,grupo
pantalon_largo,0.9,catalogo,clip_plano,grupo
camiseta,0.1,catalogo,clip_plano,grupo
pantalon_corto,0.4,catalogo,clip_plano,grupo
pantalon_corto,0.7,catalogo,clip_plano,grupo
camiseta,1.0,catalogo,clip_plano,grupo
chaqueta,0.4,catalogo,clip_plano,grupo
camiseta,0.5,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
sudadera,0.5,catalogo,clip_plano,grupo
pantalon_corto,0.0,catalogo,clip_plano,grupo
sudadera,0.0,catalogo,clip_plano,grupo
jersey,0.5,catalogo,clip_plano,grupo
camiseta,0.7,catalogo,clip_plano,grupo
camiseta,0.1,catalogo,clip_plano,grupo
pantalon_corto,0.4,catalogo,clip_plano,grupo
sudadera,0.1,catalogo,clip_plano,grupo
jersey,0.8,catalogo,clip_plano,grupo
jersey,0.5,catalogo,clip_plano,grupo
camiseta,0.2,catalogo,clip_plano,grupo
pantalon_corto,0.8,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
camiseta,0.8,catalogo,clip_plano,grupo
sudadera,0.0,catalogo,clip_plano,grupo
pantalon_largo,0.0,catalogo,clip_plano,grupo
camiseta,0.7,catalogo,clip_plano,grupo
chaqueta,0.6,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
jersey,0.3,catalogo,clip_plano,grupo
camiseta,0.3,catalogo,clip_plano,grupo
camiseta,0.8,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
jersey,0.2,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
chaqueta,0.2,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
camiseta,0.7,catalogo,clip_plano,grupo
chaqueta,0.0,catalogo,clip_plano,grupo
jersey,0.9,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
chaqueta,0.2,catalogo,clip_plano,grupo
pantalon_largo,0.9,catalogo,clip_plano,grupo
camiseta,0.7,catalogo,clip_plano,grupo
jersey,0.3,catalogo,clip_plano,grupo
chaqueta,0.0,catalogo,clip_plano,grupo
camiseta,0.8,catalogo,clip_plano,grupo
camiseta,0.7,catalogo,clip_plano,grupo
sudadera,0.0,catalogo,clip_plano,grupo
chaqueta,1.0,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
camiseta,0.2,catalogo,clip_plano,grupo
camiseta,1.0,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
camiseta,0.2,catalogo,clip_plano,grupo
pantalon_largo,0.9,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
jersey,0.4,catalogo,clip_plano,grupo
pantalon_largo,0.1,catalogo,clip_plano,grupo
pantalon_largo,0.1,catalogo,clip_plano,grupo
abrigo,0.0,catalogo,clip_plano,grupo
jersey,0.6,catalogo,clip_plano,grupo
pantalon_corto,0.7,catalogo,clip_plano,grupo
pantalon_corto,0.8,catalogo,clip_plano,grupo
pantalon_largo,0.9,catalogo,clip_plano,grupo
jersey,0.8,catalogo,clip_plano,grupo
jersey,0.8,catalogo,clip_plano,grupo
camiseta,0.2,catalogo,clip_plano,grupo
pantalon_corto,0.5,catalogo,clip_plano,grupo
pantalon_corto,0.7,catalogo,clip_plano,grupo
chaqueta,0.9,catalogo,clip_plano,grupo
pantalon_largo,0.5,catalogo,clip_plano,grupo
pantalon_largo,0.6,catalogo,clip_plano,grupo
jersey,0.6,catalogo,clip_plano,grupo
chaqueta,0.4,catalogo,clip_plano,grupo
camiseta,0.4,catalogo,clip_plano,grupo
chaqueta,0.7,catalogo,clip_plano,grupo
abrigo,0.5,catalogo,clip_plano,grupo
chaqueta,0.0,catalogo,clip_plano,grupo
camiseta,0.4,catalogo,clip_plano,grupo
abrigo,0.1,catalogo,clip_plano,grupo
pantalon_largo,0.7,catalogo,clip_plano,grupo
camiseta,0.1,catalogo,clip_plano,grupo
jersey,0.0,catalogo,clip_plano,grupo
pantalon_largo,0.0,catalogo,clip_plano,grupo
jersey,0.3,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
chaqueta,0.6,catalogo,clip_plano,grupo
chaqueta,1.0,catalogo,clip_plano,grupo
camiseta,0.7,catalogo,clip_plano,grupo
chaqueta,0.2,catalogo,clip_plano,grupo
camiseta,0.6,catalogo,clip_plano,grupo
pantalon_largo,0.8,catalogo,clip_plano,grupo
camiseta,0.0,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
jersey,1.0,catalogo,clip_plano,grupo
camiseta,0.3,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
pantalon_corto,0.1,catalogo,clip_plano,grupo
camiseta,1.0,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
chaqueta,0.7,catalogo,clip_plano,grupo
pantalon_corto,0.2,catalogo,clip_plano,grupo
pantalon_largo,0.9,catalogo,clip_plano,grupo
camiseta,1.0,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
sudadera,0.0,catalogo,clip_plano,grupo
pantalon_corto,0.1,catalogo,clip_plano,grupo
pantalon_largo,0.6,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
pantalon_largo,0.8,catalogo,clip_plano,grupo
camiseta,0.6,catalogo,clip_plano,grupo
jersey,0.5,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
camiseta,0.5,catalogo,clip_plano,grupo
chaqueta,0.7,catalogo,clip_plano,grupo
abrigo,0.8,catalogo,clip_plano,grupo
camiseta,0.3,catalogo,clip_plano,grupo
pantalon_corto,0.9,catalogo,clip_plano,grupo
camiseta,0.5,catalogo,clip_plano,grupo
chaqueta,0.1,catalogo,clip_plano,grupo
sudadera,0.0,catalogo,clip_plano,grupo
jersey,1.0,catalogo,clip_plano,grupo
pantalon_corto,0.2,catalogo,clip_plano,grupo
chaqueta,0.4,catalogo,clip_plano,grupo
chaqueta,0.9,catalogo,clip_plano,grupo
pantalon_corto,0.9,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
chaqueta,0.9,catalogo,clip_plano,grupo
chaqueta,0.9,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
camiseta,0.8,catalogo,clip_plano,grupo
chaqueta,0.9,catalogo,clip_plano,grupo
chaqueta,0.9,catalogo,clip_plano,grupo
camiseta,0.1,catalogo,clip_plano,grupo
pantalon_largo,0.9,catalogo,clip_plano,grupo
pantalon_corto,0.7,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
pantalon_corto,0.7,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
pantalon_largo,0.9,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
chaqueta,0.5,catalogo,clip_plano,grupo
camiseta,0.8,catalogo,clip_plano,grupo
camiseta,1.0,catalogo,clip_plano,grupo
pantalon_corto,0.4,catalogo,clip_plano,grupo
pantalon_largo,0.6,catalogo,clip_plano,grupo
pantalon_largo,0.9,catalogo,clip_plano,grupo
pantalon_corto,0.8,catalogo,clip_plano,grupo
pantalon_largo,0.3,catalogo,clip_plano,grupo
abrigo,0.2,catalogo,clip_plano,grupo
chaqueta,0.8,catalogo,clip_plano,grupo
camiseta,0.8,catalogo,clip_plano,grupo
camiseta,1.0,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
camiseta,0.2,catalogo,clip_plano,grupo
jersey,1.0,catalogo,clip_plano,grupo
camiseta,0.7,catalogo,clip_plano,grupo
chaqueta,0.8,catalogo,clip_plano,grupo
chaqueta,0.0,catalogo,clip_plano,grupo
chaqueta,1.0,catalogo,clip_plano,grupo
chaqueta,0.7,catalogo,clip_plano,grupo
chaqueta,0.6,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
pantalon_corto,0.5,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
chaqueta,0.2,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
camiseta,1.0,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
pantalon_corto,0.1,catalogo,clip_plano,grupo
pantalon_corto,0.9,catalogo,clip_plano,grupo
camiseta,0.8,catalogo,clip_plano,grupo
camiseta,0.7,catalogo,clip_plano,grupo
camiseta,0.8,catalogo,clip_plano,grupo
chaqueta,0.2,catalogo,clip_plano,grupo
camiseta,0.2,catalogo,clip_plano,grupo
camiseta,0.9,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
jersey,0.7,catalogo,clip_plano,grupo
camiseta,0.7,catalogo,clip_plano,grupo
sudadera,0.4,catalogo,clip_plano,grupo
chaqueta,0.0,catalogo,clip_plano,grupo
pantalon_corto,0.0,catalogo,clip_plano,grupo
chaqueta,1.0,catalogo,clip_plano,grupo
pantalon_corto,0.7,catalogo,clip_plano,grupo
jersey,0.4,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
pantalon_corto,0.8,catalogo,clip_plano,grupo
jersey,0.0,catalogo,clip_plano,grupo
camiseta,0.2,catalogo,clip_plano,grupo
jersey,0.0,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
pantalon_corto,0.8,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
camiseta,0.2,catalogo,clip_plano,grupo
pantalon_corto,0.5,catalogo,clip_plano,grupo
jersey,0.9,catalogo,clip_plano,grupo
pantalon_largo,0.4,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
jersey,0.3,catalogo,clip_plano,grupo
chaqueta,0.7,catalogo,clip_plano,grupo
pantalon_corto,0.0,catalogo,clip_plano,grupo
jersey,0.0,catalogo,clip_plano,grupo
pantalon_corto,0.5,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
camiseta,0.5,catalogo,clip_plano,grupo
pantalon_largo,0.9,catalogo,clip_plano,grupo
camiseta,0.8,catalogo,clip_plano,grupo
sudadera,0.7,catalogo,clip_plano,grupo
pantalon_largo,0.7,catalogo,clip_plano,grupo
camiseta,0.6,catalogo,clip_plano,grupo
pantalon_largo,1.0,catalogo,clip_plano,grupo
chaqueta,0.7,catalogo,clip_plano,grupo
jersey,0.0,catalogo,clip_plano,grupo
jersey,0.4,catalogo,clip_plano,grupo
chaqueta,0.4,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
pantalon_corto,0.6,catalogo,clip_plano,grupo
chaqueta,1.0,catalogo,clip_plano,grupo
camiseta,0.5,catalogo,clip_plano,grupo
pantalon_largo,0.1,catalogo,clip_plano,grupo
chaqueta,0.9,catalogo,clip_plano,grupo
pantalon_corto,0.2,catalogo,clip_plano,grupo
pantalon_corto,0.6,catalogo,clip_plano,grupo
jersey,0.5,catalogo,clip_plano,grupo
pantalon_largo,0.8,catalogo,clip_plano,grupo
jersey,0.6,catalogo,clip_plano,grupo
pantalon_corto,0.5,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
pantalon_corto,0.2,catalogo,clip_plano,grupo
jersey,0.1,catalogo,clip_plano,grupo
camiseta,0.6,catalogo,clip_plano,grupo
camiseta,0.6,catalogo,clip_plano,grupo
camiseta,0.5,catalogo,clip_plano,grupo
pantalon_corto,0.4,catalogo,clip_plano,grupo
camiseta,0.8,catalogo,clip_plano,grupo
pantalon_corto,1.0,catalogo,clip_plano,grupo
camiseta,1.0,catalogo,clip_plano,grupo
chaqueta,0.6,catalogo,clip_plano,grupo
chaqueta,1.0,catalogo,clip_plano,grupo
chaqueta,0.8,catalogo,clip_plano,grupo
camiseta,0.2,catalogo,clip_plano,grupo
